YouTube,TikTok,Facebook,Sales
148476,84438.72212598052,7984.342427423626,2621223
118593,72222.32808708963,25747.31102737127,2621225
149134,30404.290423120896,93945.71903232085,2621242
36371,29001.068596223653,114585.12062423024,2621246
111849,60939.02797663512,97558.40754428912,2621278
72532,99460.62936233373,45725.30104,2621300
20382,29096.948058315487,119524.43567929139,2621313
19107,77836.27899462015,57347.85971804704,2621314
83580,76198.09939013617,90903.27663388642,2621319
144096,51356.78573426985,118241.31873906452,2621331
126721,93610.39308514706,88492.63545706164,2621351
135949,57478.651917460396,80637.31481852385,2621373
85940,40024.51616,110483.70391180628,2621377
148189,18288.003892638397,101028.85782218515,2621384
117764,50244.28511459249,83999.71521355932,2621389
119956,39963.99409122038,94935.04319910509,2621398
121448,60177.60761724951,82762.58649686653,2621399
134141,85835.77222102328,90716.41293346389,2621406
74285,47489.11017176175,78704.57051891727,2621407
47016,90644.32995099865,108685.65189323289,2621411
116841,73655.26672090052,111614.05835908397,2621418
89735,97654.27650315124,54184.24777318245,2621425
106326,79018.75188069728,116508.90058683521,2621450
49135,68502.65320395568,107787.83919894358,2621459
81366,77649.30977700514,100648.32888848406,2621473
33757,99687.79344407107,66182.92024511735,2621480
111263,89811.91043108153,18378.258240173836,2621481
55107,19212.315938250315,92375.57336,2621487
105073,40779.29052426007,16806.218479446296,2621494
119114,69614.50634163195,98271.50347129957,2621512
35912,20829.20509171677,113180.7163518817,2621579
66457,68559.30082592164,112420.14228501101,2621606
145271,79537.58823219441,101857.33557429709,2621610
104578,100124.83732675777,11559.331874278525,2621637
40397,87818.50009163588,83648.31089993013,2621643
84541,43348.392803923445,67611.57393,2621667
137412,84235.78581962085,77666.85536204795,2621682
119855,87646.63936389977,110668.24239076811,2621687
134717,71342.6204,59181.31764240682,2621702
95094,19060.500752390002,112551.02875157367,2621705
57227,61307.10014990334,105044.40174752148,2621732
44123,89426.13113983208,116030.00152970456,2621733
95932,28071.55434125633,29592.795620625482,2621733
102691,39659.692794069466,118212.9029301249,2621742
63270,96245.62993948258,74679.08041474293,2621748
80515,100331.93394210376,39104.53912185652,2621804
149571,27011.51539321985,63114.02782130983,2621805
90283,83997.40077363026,85655.95622262459,2621818
94399,28222.591822733717,25881.11943792987,2621819
88865,80019.06729,102229.59259194203,2621829
124285,17514.819564056976,105110.77606079697,2621899
134198,66100.34567,64520.63978538038,2621900
104399,70499.29152463852,49833.12981420311,2621902
107771,102030.60720571408,77882.95890528422,2621916
81303,71870.83009245993,111202.97050294264,2621924
74899,89689.73485009938,114309.82701603947,2621926
18621,75853.62801533076,104595.15723037522,2621930
113233,20958.720919887397,82709.10016889637,2621995
113021,70404.54282,90701.62138401603,2621996
133177,34957.37247141918,21116.67978616587,2621999
146433,89613.75886635203,26486.84631164562,2622072
117048,84523.05465,17226.421554743745,2622091
124625,84872.98786875271,49675.42133174255,2622107
148833,85118.94395879142,86527.19339,2622116
100459,36637.05721494424,80715.61515398993,2622144
148627,74473.52523025971,28616.732587822968,2622156
110131,45249.38878127417,63104.628487741466,2622157
91229,24014.395346288184,93289.60543809689,2622166
135928,48111.461191892005,94080.89444611451,2622177
103446,67550.90025812938,5768.598583866742,2622180
137047,48716.63059418473,110551.12270726895,2622183
95645,93916.68413123112,83690.10269874473,2622199
59585,36005.2369,80028.02243205484,2622204
109313,52384.43617243979,87383.31844625327,2622206
70296,47844.244710811254,89450.34973363607,2622218
113667,46221.899375855624,50868.676811768484,2622231
22572,60785.51684404268,98647.59916,2622235
137050,30973.857268297903,23697.661496051405,2622237
109679,79485.53881863617,77745.70423039698,2622263
88367,34861.12104901339,58719.06617784633,2622268
37658,93010.77393634341,109833.81527341981,2622299
35393,89873.4115,3370.712863280843,2622314
114673,22792.01078500688,56158.84181499923,2622325
85028,92737.01471,34738.40966,2622326
136992,53889.63189257221,7474.977745,2622334
58796,79030.09416853728,14231.161964830173,2622348
135317,101077.24725603993,64863.22067828531,2622348
92611,21934.208376861185,94488.14236799703,2622348
144103,90948.70534386869,87564.93319065534,2622382
32769,93022.07405337396,107641.2413088563,2622393
63134,43355.90661879848,89250.05456289861,2622411
69879,97857.07874303921,83849.23786641553,2622418
123699,64359.821775765406,68974.40113611589,2622450
110793,13334.940434956814,27612.893826067917,2622464
147106,84410.61377810506,87680.48934822145,2622484
129421,87260.26654,63145.42858626774,2622487
96419,17854.065130516155,68309.39793489943,2622488
77144,63084.05803821752,119195.52210699473,2622526
64570,80310.47006921865,111369.86971821461,2622528
148682,95116.40836056918,15226.228354052993,2622531
20682,89999.59732,107760.05445674779,2622540
115588,67546.37207565353,65356.017340918734,2622548
130581,36588.12723883121,31206.26779568295,2622550
109681,61814.73637510539,105566.60507959152,2622609
110572,11591.794635008855,63227.80350121128,2622611
138928,96630.77767837158,69422.30780689366,2622636
107201,71502.81752105018,100321.5308366545,2622642
109642,72572.73039928747,61985.10517198943,2622649
52705,93255.95240994717,99220.78885750505,2622657
136741,83987.77337985276,29114.48764,2622659
111069,93125.28912295983,53686.07971757464,2622677
139896,61696.73706944664,41674.43400888605,2622708
82796,48313.81599781429,59100.74884117975,2622736
148306,17926.09204559366,56604.59167120978,2622758
91910,99911.90254008432,89241.90396290243,2622783
101593,76228.00451874758,78790.93388307744,2622786
133461,93559.84796097664,87199.15223,2622794
131876,86860.32110273774,52697.581527457354,2622799
135904,97592.91860513875,77610.08404725677,2622831
122757,60850.736789178525,106253.0120294078,2622838
96820,32779.25261732994,119612.69278227795,2622847
112008,25525.096665385543,41136.64906855703,2622867
133591,78956.86012280795,86715.98091,2622873
96652,58389.119383453275,72270.60704867792,2622880
109213,99750.71057843514,76231.81943627635,2622882
103407,74274.01074087605,44045.69356060433,2622919
16368,16415.780955969563,92654.24648762861,2622922
82876,87221.70733033176,57439.955904679904,2622933
139053,16998.781564145207,88209.86996012912,2622938
133608,37818.18822366962,86357.58736035682,2623024
107905,28705.965821315243,8738.438656016442,2623036
31309,96798.96012623906,33031.53931,2623045
43247,86628.73536522854,101793.22514291064,2623049
134469,39535.17195105021,120168.72475878993,2623065
98977,38984.14836823123,107095.02324953552,2623069
127043,35506.62592517835,89156.96586544327,2623098
94256,85710.37129178604,56976.959864156626,2623104
79516,63454.12713804171,29048.000683221977,2623116
91868,44816.64943573605,100523.57475038181,2623120
137171,77684.41941030246,57705.07305461095,2623132
67795,60521.908929950565,108189.7206697801,2623136
34053,99557.03249024774,49538.61517907475,2623167
98169,86608.56020560546,31835.150697172863,2623179
93282,79213.60178545692,45759.59379465173,2623181
133320,16167.08814080301,43501.65146955162,2623185
117212,97654.67801496775,17003.529058448195,2623232
118748,82409.39788627092,59453.28171191723,2623233
142429,72401.89208571322,69377.98959933143,2623239
91089,50322.28210030614,68885.35534453124,2623258
18879,87954.74844716066,66197.01412604091,2623264
45846,74042.40140146534,72472.63002733541,2623265
113386,70119.30948,42271.93834,2623266
114662,58417.714471394116,97044.40043,2623266
99887,100871.91562927634,88897.52835867566,2623266
52687,21337.221744294897,103627.86063828804,2623296
70273,96515.09327471424,76645.32622916884,2623301
15691,17884.540445733764,107293.44743459811,2623326
123758,32719.32729807979,106737.25561034356,2623328
68182,12044.274972135318,97597.3287,2623344
20187,46886.635605282725,107852.42752796462,2623360
38506,83950.67936435658,40935.203630556476,2623372
108977,98467.59973,88655.22953292444,2623397
129538,58509.05385,47438.19004720143,2623419
149621,70841.23083001848,17807.91106,2623454
101340,99054.58919980592,56688.20256367623,2623457
75371,23947.610517407466,91664.89586312714,2623481
117366,75250.51640506342,66298.57278566349,2623484
126399,99296.81325137337,102669.01429085794,2623504
79250,76765.94053960685,114941.02238647758,2623517
130791,49705.21136432014,52229.44954993013,2623548
148933,92539.33473,117123.04693143982,2623549
68839,85319.27415922495,94999.89630400739,2623552
145967,40265.07502136394,105593.75315309582,2623558
47549,43034.97722640865,69558.99393269017,2623566
108465,77065.54163365283,62550.53502413057,2623573
14135,77570.43415922223,85251.12735254747,2623580
118576,52490.39459161002,68923.8618,2623600
27084,50276.22613526349,74339.45782861019,2623601
136244,87706.95423755556,41093.52766336889,2623606
86207,80386.24779226966,58088.451797950576,2623659
10815,88517.85143992324,59812.857331221145,2623659
132850,12806.458890884738,65857.12181202893,2623668
136251,42252.636985753525,9755.367424,2623671
148363,21809.38295898277,72565.86090878956,2623675
145782,58952.82544551752,105431.0992012907,2623682
99969,33645.82241098077,35530.12060470567,2623732
79781,33343.383863589035,124267.68775719113,2623737
95870,93698.87718609073,90206.86198224373,2623750
147259,73668.66136724234,32715.67387156761,2623765
91788,69017.43239164191,87620.43432365153,2623798
140991,95169.47383985155,41662.05691445919,2623809
88013,78913.84054619259,40723.97827124457,2623840
146161,36062.12295182241,34562.59483342456,2623842
96688,70260.69338966976,45596.58218164193,2623868
146694,95907.29332786112,74466.68033437648,2623873
123365,93281.52808155648,35258.614600030334,2623886
129507,49426.52723210899,86057.15725168156,2623894
113373,68650.17296763367,116352.24794889792,2623909
100626,38542.98396128795,59251.76283480484,2623933
106767,44166.22187445765,45817.35953569506,2623940
140549,90413.17565156521,36146.419028282224,2623963
131035,30609.18311826558,92827.40765928503,2623965
71329,82964.85477277308,75618.86705990677,2623972
72334,12300.76598100891,106097.0252,2624006
24152,98249.59808407133,118321.96724988036,2624015
111365,68950.84329022697,36265.22938487548,2624026
145571,100978.03892485096,66186.14106276407,2624046
115612,22761.443465103966,56427.53107024683,2624065
131297,49560.19219451584,64205.73797353866,2624097
82388,38589.71543320561,37595.22900681726,2624119
76964,88495.23092885128,10938.776918841453,2624122
89939,82834.13667472132,12825.508626372817,2624153
117208,16038.22701551734,111987.34653432031,2624204
117794,61532.73828747937,40223.005265190994,2624212
93247,55947.08161972565,116583.3629,2624223
110991,44119.078862176204,43948.29590858112,2624225
141642,70679.43900210377,100088.37196729807,2624228
117742,89219.26167787197,107573.14070657831,2624272
62649,64087.70274289123,114046.37302673359,2624311
97690,65036.670580688275,62347.58749022732,2624352
123442,13288.489142181603,53398.036216208544,2624361
111947,50004.82684301536,62329.213491194976,2624367
147812,63128.88835852141,93465.06106150875,2624375
37637,61724.36379546103,29069.65769332993,2624389
144362,49536.86434694648,11331.529595308726,2624411
103109,14568.540714515819,100388.29066766653,2624467
97661,44979.51942640715,64733.70975,2624475
17862,66058.21154751464,119820.27146587751,2624492
105908,28243.405136067868,98988.69643718298,2624501
65671,28465.202377397767,92954.95704682625,2624502
66346,42300.48860817995,66832.87059027462,2624522
82908,73565.42206272727,119985.34111426765,2624529
100870,51632.016008901264,47629.64986158188,2624545
99123,64125.92543614839,66950.20966,2624557
102548,36445.450695136584,107541.5360444021,2624591
123534,36769.64053665152,106376.92394432206,2624615
77619,60809.008556629225,110999.0225865697,2624654
131622,92138.06395126175,65231.007995038286,2624677
94019,95468.21263,11195.021321985889,2624685
109988,21629.758024421877,78001.02411679529,2624691
133958,7331.384579,112905.51900887267,2624727
80400,79274.96439863973,87119.07669017436,2624761
110823,75704.45665167792,73239.77575710269,2624762
144114,69936.97189004667,121117.82216578814,2624794
139982,85468.17352085096,67292.58291676691,2624794
62256,75822.07671387767,90943.1303,2624800
120925,77068.84482952004,35881.57628877596,2624803
144426,98614.39261652261,38177.60897468405,2624832
92881,81878.74266005818,67646.07309,2624859
138405,82629.35273982915,106297.65535179619,2624862
143464,57081.92506702244,42210.38191694865,2624877
94946,37577.301997991206,112921.12936383676,2624879
137580,59904.22994220253,99354.36493261157,2624886
131849,24042.209783144706,78181.84181477787,2624902
129742,27897.38801913162,111500.13230315443,2624911
125413,59436.456632824054,61961.02363802757,2624921
61469,75193.96266107971,59914.00910658864,2624929
109958,49451.452288347646,76625.03505573006,2624940
86600,82777.47889398955,37020.05807330191,2624960
149300,16093.544340680419,113185.47530839428,2624964
13634,77957.52129627248,115986.12922639426,2624993
101075,80134.94280533642,40487.76554864389,2625001
54677,42554.79295147378,67356.34918658563,2625002
74453,16196.963820131026,79312.91588487248,2625010
102949,98321.05405981377,108198.51228970013,2625051
103367,81854.48590643561,107135.68236957566,2625055
25023,94897.80351673633,103979.29029642604,2625056
121611,88114.92511991123,117488.85541696004,2625070
143581,48483.00174697594,116311.31202144013,2625086
119007,55739.57551269485,117136.52181512817,2625102
50125,76684.37638,50493.60257550877,2625108
144757,36628.52535174623,89703.05887543397,2625175
66889,73032.04885107727,109985.55329883272,2625178
71578,83669.86804773573,24459.51927312195,2625187
137383,60660.29639904649,103351.21066348789,2625200
30880,13984.856001097713,94404.90136,2625212
102448,47378.69591102644,75892.58751920982,2625213
116656,60206.724687999755,41183.17584469651,2625236
134106,89894.79145670647,111524.29479046902,2625256
55306,98863.98813647857,106539.90103588789,2625270
134852,92528.77064199197,29515.769882774617,2625280
60987,86172.69097046497,29876.951409287172,2625292
63907,84797.15756378775,42535.54657472129,2625309
134013,66128.87396,52070.600662588346,2625327
118884,98989.85781,112231.8911195545,2625332
133248,28766.194672472597,103129.3450207101,2625335
50733,62979.539803540705,69339.29600396384,2625336
113044,86114.42867280405,24650.650923843696,2625358
73602,94159.86377062924,55672.86551592846,2625400
64682,97661.29280646559,121775.57735724894,2625406
148775,31941.694287967453,116602.93106145052,2625411
94493,93505.22611775454,57603.58911,2625413
118346,39697.43163775621,64649.77385623335,2625423
73879,90916.71504373728,112969.01739196539,2625429
64248,79722.61831,96200.50187161767,2625449
95572,85272.18592096804,69715.28995250282,2625458
113142,50014.37040444408,92307.47749703456,2625460
147815,91521.81825367695,100084.69731808174,2625474
138557,36339.33901350255,21974.08624,2625478
89442,27296.49764960475,76019.83347781697,2625509
102441,78606.00929237391,44245.75567113043,2625556
119969,60467.90032994367,103005.54999454394,2625566
115135,82595.71564835504,114676.76655570824,2625578
31048,91723.38613850532,25092.688908243344,2625580
144517,82482.82383570068,58659.78459702794,2625592
61008,54659.210078216085,12955.20918784978,2625597
91857,62988.74318410156,20969.990179313405,2625600
135532,80108.66429185405,68090.76470860234,2625614
145881,92356.08738902374,8271.400047814366,2625620
82339,81680.12187,31560.20402942219,2625647
98698,58053.34957529208,43427.02556,2625650
135062,86406.18121235918,121126.46823644356,2625663
92730,51241.25746391509,70832.38188519915,2625687
105634,77343.58055085834,83782.46844653176,2625751
43918,66947.04539070444,120214.41701618921,2625771
125180,52498.65408004009,49839.64854160798,2625772
45464,83572.95092746998,94994.75492318036,2625792
91680,18695.115343349058,79148.86553201637,2625793
64798,76308.24479115971,50230.75332195885,2625815
55979,70931.13200537191,68861.52273398044,2625832
111064,80203.52855749514,101212.44058233095,2625857
149440,9677.755197208935,116341.99306739465,2625862
146950,73354.94062746459,22115.459411208933,2625876
138634,72060.19939400915,102224.79485983355,2625877
99699,27165.518701309746,58964.22473900797,2625878
64669,70765.18136145193,85637.39294,2625882
64712,93534.87233445497,77787.53237816703,2625896
129047,57522.47738271276,56782.54917956921,2625923
119327,54820.90262680656,36636.78869459855,2625930
130882,68031.29582621343,72871.03739225621,2625948
124991,83033.81956537689,44227.93311901411,2625961
66377,9557.496249832535,50860.921738780766,2625972
62422,90660.21471901085,57460.62684657546,2625985
124246,15459.82590379233,66649.86937,2626012
27014,58645.80157345269,96641.83517,2626012
97013,32617.830325260304,90766.65425672455,2626053
134129,87452.86208636704,89786.10884639752,2626060
133877,57160.395411700236,79412.27454645584,2626071
41944,76044.75656266992,101946.26456360273,2626073
129480,51476.64253192162,31631.984320217987,2626096
94196,27901.925788102537,96749.72580733836,2626102
140705,44364.40788096641,114393.25454684588,2626112
122923,90296.51911760695,62691.598875159085,2626113
113619,94770.78870716045,81275.4184,2626116
149108,78525.24907610167,98041.40860175405,2626122
82386,52872.206506973926,86931.42835158689,2626131
140659,99578.16184834359,52020.23493090776,2626136
143801,24045.404450853348,77954.38097400872,2626147
61812,71146.72672028303,78899.53327405959,2626173
101667,51430.66981312941,102207.7376546872,2626183
131073,86176.94745371497,35210.808161848654,2626200
119003,69847.44311409106,44976.15959497565,2626203
74948,65869.83356298014,62005.95745388263,2626225
106787,30525.306704770075,15221.914659117672,2626240
137987,19975.073661109902,19964.23496938565,2626273
119691,21804.22532,31439.29883400578,2626290
80443,52674.22083585858,41179.881121949584,2626295
146671,56327.760585931486,69423.18130354105,2626388
122560,53942.487676713645,116394.70983951044,2626406
90109,92472.89105172749,110538.95495685232,2626415
105126,51918.27573559657,87335.14871625305,2626461
36743,91677.18548538955,94565.10514704727,2626477
109043,64472.95230547406,84524.37011970305,2626485
143583,18439.685010881243,21353.41413180575,2626500
135712,51439.164827197346,79933.74202115924,2626511
18951,100175.2407557119,122957.64481363837,2626527
72460,65831.89448241818,111191.69084545506,2626546
22820,92073.00938948721,103151.10194449687,2626591
99049,99829.57164399797,82072.46779509257,2626601
143322,58448.51088434448,89554.24466077013,2626601
49518,55589.582177234865,79618.50311,2626616
148459,29257.05561512944,70511.42785657605,2626619
57310,94897.05115534335,63911.57278341004,2626625
129995,34441.113237315025,115382.01237489008,2626626
114644,87840.81263,95833.64555518211,2626666
143685,29927.407182840514,101707.64503140416,2626703
86897,93346.27092965884,43446.831016378914,2626718
34870,86195.07076592963,69719.85978232173,2626720
145414,46056.83159255919,87942.02296455257,2626722
36055,17740.249807065036,116982.91196639102,2626725
130930,70912.742,91448.15593435132,2626729
54643,19260.471386758967,68926.89710110458,2626736
17811,93480.03897909886,81185.86770254908,2626737
92498,55880.63494866427,82992.37775454049,2626738
115347,66054.20391049917,112298.69066047738,2626739
81283,89723.91052615404,63406.32888321836,2626753
92588,39846.62081216635,64550.36243051155,2626755
142913,60557.579391207604,106421.76236959762,2626758
118505,30504.68331146996,65167.69183820316,2626763
43556,54419.86911448434,94000.11474506003,2626768
54995,75811.03663892279,107225.2038270088,2626790
91526,71626.46673310034,65531.15820646974,2626812
145816,38146.41986791041,111101.92202023305,2626818
81184,89871.57326188927,48006.55082810363,2626838
135428,13655.314237195862,111483.20834763262,2626854
127036,77871.83120294183,25122.740809656527,2626863
94424,8077.125081721239,76506.55276191144,2626909
14379,64532.65886954632,103413.23425205515,2626920
127213,41514.59891659622,111566.08051823491,2626926
134569,83232.91464049953,118146.26902556245,2626932
148407,46383.685760016364,90782.22455062045,2626962
124256,46944.91590601218,69180.20050908528,2626978
84603,61579.67489,49305.24249024534,2626983
136270,7781.092229409966,32285.97907706417,2626999
115623,96903.40172935378,93779.6904,2627013
148958,90759.09958959959,119322.1273302816,2627040
72178,53105.56567374589,40027.929,2627086
143494,91149.1208,32158.475346850064,2627206
148279,97372.59012,27551.695550625085,2627215
122116,78507.65527492379,11120.48752904763,2627247
17396,26408.093916506852,84982.47153532864,2627269
87348,92810.37825249275,55939.11084710382,2627275
124377,46177.45519882088,90756.54485632517,2627276
144070,64585.42733941991,78218.83682119132,2627293
147477,57157.87591358199,80213.41519395741,2627331
116519,96890.03741694783,66867.63046355765,2627334
65717,61248.87180796982,92641.56263647688,2627354
58430,39178.85842597257,115565.09288592087,2627358
14245,83512.96292653144,112751.95035089119,2627361
99369,38972.37867230007,53004.598043264145,2627363
127625,51649.28131428434,15138.955073959743,2627371
124787,89712.67273,32966.99608300378,2627377
113694,66451.37122299534,88699.88335848914,2627380
68211,54650.79606823289,110594.52653695547,2627382
148642,95195.82733884436,43479.11716,2627421
111735,69004.93985636927,60801.57559012149,2627422
123170,93665.52442698092,99014.68590318829,2627430
100220,99132.44959221817,112979.32706270904,2627434
117300,41786.18900690478,104091.72889669624,2627446
77824,46105.04258494314,70401.05426910629,2627449
24547,48023.24801805673,83683.67624579792,2627477
78896,75526.63892528845,45727.638340206686,2627492
111498,27927.15767493042,74614.17525,2627503
67553,87668.36081,76499.89458812906,2627517
97801,95331.83037002452,102542.95298311743,2627537
100122,10919.725374584119,120535.73031370572,2627577
137151,85705.39821934837,13927.71491266854,2627608
76294,68961.45324525822,63397.65362913858,2627638
113952,84232.37927714137,88817.52822338465,2627689
148751,69593.28731967571,53813.99469177916,2627691
129448,45375.55248559709,91467.00581358967,2627718
146468,35653.19449166382,10438.193561552009,2627739
52974,51322.65894312274,108578.64843132021,2627777
79573,95231.22980329649,113659.90687605171,2627796
128347,42493.717867574596,101943.59929005368,2627808
129788,50139.78985579133,96124.65650190048,2627820
107694,78705.37726432181,71419.58545813063,2627844
64263,31914.180697746124,113873.3136372525,2627890
91174,73363.78275486232,27480.09034832053,2627904
31051,60667.24245742034,85816.47878269579,2627908
116519,75569.14272016441,43604.149072479355,2627921
93093,56219.97040430169,96540.12028409354,2627923
92365,39471.00000241208,109315.60776846137,2627932
41370,94654.04003475531,85595.40555,2627959
142784,43544.91662658692,75454.52104578658,2627965
137285,61597.46008115241,16778.810666635094,2627987
148430,49391.70642439104,101988.77610812127,2628010
126842,59704.82195785801,106663.2298484491,2628020
113116,44328.02960658696,115695.82283459767,2628026
43117,75085.42642345198,84410.77601,2628036
44538,64626.116906187584,17076.367572504205,2628038
92439,61644.017449337116,77095.38145275155,2628047
90941,79807.12674197163,92077.88783998149,2628069
39044,74949.64875876541,94253.40325683562,2628073
127735,64011.21065,118734.28374082464,2628089
143060,23262.19571764401,90872.38298731444,2628095
85346,69865.74049368493,96585.76971350677,2628108
138300,31178.132035215305,75251.15723997571,2628115
100509,97409.26804147907,85756.43518697035,2628127
112105,54060.98440092849,77829.08221182022,2628138
53394,55023.01692841745,94678.21570744916,2628145
143963,48506.994931575566,55244.854561824955,2628179
132578,77331.47905281723,39477.999412278485,2628182
75554,19021.08414750617,25612.291612110934,2628203
119713,89385.19945471747,39897.04245,2628227
135738,90677.40814605255,29578.095558769808,2628246
105531,47758.532938008335,92439.68872200712,2628256
66259,62250.86304555636,7852.114817350066,2628266
47912,92569.09661008067,20918.98914790695,2628290
149317,21046.30553244837,59076.57815309666,2628291
81720,44283.92054900939,115711.87366679392,2628327
131033,43062.27180234116,61200.63596357125,2628348
49065,14430.933963757305,87644.37790397785,2628349
140680,15632.965004718642,21110.72250751516,2628407
68284,90365.15351672676,101187.39625367498,2628415
127250,67228.43818344515,117709.7546,2628417
67527,54734.168294732845,20116.04758939955,2628427
134461,9536.189494,53627.81788888614,2628455
129029,79413.85223,19435.20866337006,2628461
104828,75441.33987972341,109323.6684812787,2628499
92919,72257.99357572477,60851.38774981474,2628531
108615,53335.18718964712,18996.92220592559,2628534
91908,85694.37523,45820.17032656226,2628535
73495,63035.277063858186,117006.5513,2628556
114255,79829.51518,57971.541488340015,2628559
97456,80240.53418598726,95897.08294746335,2628564
95924,65336.66173871911,77488.14857,2628592
135800,98032.06129064132,55992.82195520052,2628592
139405,35987.422949199776,103959.01069105236,2628596
107946,87936.38577425365,89035.00183,2628613
149491,35462.194980939734,55112.76402615587,2628617
137790,38496.530413802924,113450.08307611955,2628631
37755,79252.79779147478,65946.10711437672,2628634
122805,48233.395924174176,32947.290592942874,2628640
116423,75056.35546821258,118003.46267692055,2628642
136336,14850.63357679917,17258.92055798936,2628649
28469,66514.72257,85980.13240894013,2628662
92730,89044.58201994287,82244.47273243302,2628698
90988,84983.79892511787,54338.043806085596,2628710
129220,20488.71962807453,79410.38231317035,2628713
79010,64639.96085881241,114134.81044878003,2628717
91284,87009.45809675918,99534.17469827409,2628736
87890,57731.72343329646,90671.26657924455,2628739
102585,70905.20651156656,95606.13226214207,2628748
149333,56178.702522855296,95975.22862550698,2628759
123270,99273.29389949927,46263.96351643952,2628763
79530,19216.72882141375,78155.18374774086,2628774
147955,55965.91369309775,86249.8886,2628817
73313,89383.52534582796,48151.58210676685,2628823
145480,59378.02543426623,71063.13384375199,2628835
78622,84115.66959076848,65212.42293518683,2628844
111053,53054.552652777056,40983.94760853817,2628851
149641,17418.42271151292,26536.897213128228,2628856
125787,98476.43661,10543.724868521123,2628891
52596,8235.560281493978,120677.30035323542,2628908
112247,35358.44051090454,37240.770879874726,2628937
86479,97970.67977571048,87661.41728,2628949
137957,20606.399759741496,56260.422489998076,2628954
148628,46660.84262713543,74209.78257621577,2628957
141371,36728.37589212442,73085.39604424554,2628998
109034,24928.176034829972,102625.01962656504,2628999
65799,98829.08270377983,60889.21443143335,2629003
33286,88882.78408327687,70070.64887734017,2629011
81775,58859.203137936944,62159.579528254886,2629013
149110,34547.629698991885,90387.21789744907,2629031
72848,51529.04352030212,31227.439810634427,2629047
85448,48867.62194,113671.95981415233,2629083
132472,24280.10931959314,20856.260695912566,2629113
129830,57670.280624225175,87529.80022234241,2629113
40742,29789.172057795735,82170.70285967948,2629152
92464,77733.81393,113795.53180077908,2629153
115554,81727.37981580362,18780.169222869903,2629155
85919,93271.78746336361,110096.7788202992,2629164
145177,60368.415985374806,41643.645670928585,2629167
64539,98496.11293422455,66533.08062,2629171
128247,39640.15160193498,46864.886202548805,2629194
99665,24096.992750882062,70022.58543748947,2629202
20130,98157.16774300975,72416.29274600498,2629210
105784,91793.67516532897,72237.79349948798,2629238
138040,91102.08109176948,21394.418230076655,2629245
120358,32328.03981592091,60370.70278116228,2629258
94719,23522.640726796264,112071.60658602572,2629271
85882,62128.57986794465,86452.54811685502,2629329
101301,73066.13911115323,110057.44061189578,2629369
135418,95479.72879250631,28590.982085697906,2629408
106842,21530.613447290678,92382.98947328035,2629418
95029,21633.403724425683,95840.43318323191,2629431
123555,84196.86773122274,54278.57178580017,2629449
138952,64114.759963572884,101464.3349915362,2629451
125501,56679.88489122202,78140.51529836198,2629452
147546,41176.54069434413,48677.703065094254,2629453
149980,20980.168479464835,98705.26422,2629515
102544,22694.498223934148,105789.71527172711,2629549
127654,56654.41445110941,60564.15012387958,2629555
123730,81895.54151996583,62444.49220483871,2629574
98009,25326.53826,110749.39431658354,2629576
126758,84488.03409008808,12068.249103976217,2629581
149322,26107.94259506674,116010.31831669733,2629589
142648,65498.64061,16090.35468397551,2629599
115986,57760.51080888002,82057.22620006549,2629614
123613,55939.55475574467,97115.03845337842,2629642
53453,45665.19527,54976.99767332573,2629643
81848,76039.43498423736,99362.09942859835,2629644
120139,78859.35910063528,87335.91706927307,2629674
28163,88443.69032984323,94205.50953363623,2629676
42131,86067.84119008758,44954.00206336272,2629678
140282,83224.22753012218,108681.38531106856,2629694
139220,40409.860188498154,105085.02168982505,2629695
134133,95834.77597963238,29789.563832529544,2629696
143370,83326.61963420178,84478.70270497861,2629714
76349,53658.30374353627,98989.44401295303,2629725
100761,33368.65980145096,70532.61027010613,2629762
89484,9913.511986205924,83807.26286747634,2629780
116009,76234.28633,109136.98326644675,2629797
81323,84896.12164409758,117680.77312182098,2629812
134084,97893.52062197593,30069.574960133483,2629819
74995,91595.20879764359,71372.44923469178,2629820
110218,30006.946217838544,25901.66455817434,2629844
142783,41542.60435525097,44173.82030285006,2629847
141516,34199.35298899997,111170.77248717661,2629862
85205,72441.60232258226,81125.17001182277,2629875
80562,90067.04813,37067.51038,2629877
137108,39525.61578319264,50407.69150019624,2629899
119123,92541.87926758731,65292.90768,2629902
137807,92631.33860081797,36154.73674707886,2629903
111854,7233.901375367159,51418.422792857666,2629904
144913,91911.23328,49137.75247581207,2629915
109381,76496.92744283624,17076.158997301234,2629951
107328,55251.206205630784,92960.30346165429,2629953
60126,57343.68266115794,98255.08887626152,2629953
134432,79090.52177219283,53260.606450811494,2629973
74743,89283.06648523257,94619.00332542317,2629984
79581,70666.80104435683,78772.69808451089,2630007
51478,28763.678132094952,97636.16166090828,2630041
125394,79213.93745118352,105030.7940818067,2630060
129141,83539.53192499548,95760.9533,2630066
84353,82116.51528781628,51051.439939949836,2630075
117126,86576.77179601944,5301.085263696461,2630081
125305,31371.51375381446,98202.74198440583,2630091
24200,98889.95325806015,90408.41018025787,2630134
84078,79297.33924130016,90080.57427287778,2630135
88744,97824.69058476418,97491.68077,2630141
140333,94725.73647878725,52157.95759004971,2630147
97978,27949.867984396464,72536.28428393691,2630174
98991,91723.46224200857,56883.47266868503,2630209
147819,38311.05344102038,56820.64318049294,2630217
